TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
2021-02-02 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;15.0
2021-02-02 00:00:00;BALIK;YABANİ KALAMAR;KG;10.0;10.0
2021-02-02 00:00:00;BALIK;KALKAN (DENİZ);KG;80.0;120.0
2021-02-02 00:00:00;BALIK;GRANYOZ (DENİZ);KG;22.0;40.0
2021-02-02 00:00:00;BALIK;LAHOZ (DENİZ);KG;130.0;160.0
2021-02-02 00:00:00;BALIK;BARBUN (TEKİR);KG;11.0;150.0
2021-02-02 00:00:00;BALIK;LEVREK (DENİZ);KG;37.0;80.0
2021-02-02 00:00:00;BALIK;MASKO DENİZ;KG;9.0;9.0
2021-02-02 00:00:00;BALIK;LÜFER(İRİ BOY);KG;120.0;130.0
2021-02-02 00:00:00;BALIK;MELANUR (DENİZ);KG;25.0;25.0
2021-02-02 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;5.0;10.0
2021-02-02 00:00:00;BALIK;HAMSI (DENİZ);KG;4.17;27.5
2021-02-02 00:00:00;BALIK;DONUK SARDALYA;KG;1.67;15.0
2021-02-02 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;23.0;23.0
2021-02-02 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;6.67;33.33
2021-02-02 00:00:00;BALIK;YENGEÇ (DENİZ);KG;20.0;20.0
2021-02-02 00:00:00;BALIK;AKYA (DENİZ);KG;35.0;40.0
2021-02-02 00:00:00;BALIK;DONUK HAMSİ;KG;2.5;12.5
2021-02-02 00:00:00;BALIK;DIL;KG;20.0;140.0
2021-02-02 00:00:00;BALIK;KARİDES (DENİZ);KG;100.0;180.0
2021-02-02 00:00:00;BALIK;KALAMAR (DENİZ);KG;70.0;120.0
2021-02-02 00:00:00;BALIK;LİDAKİ (DENİZ);KG;3.0;40.0
2021-02-02 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.5;2.5
2021-02-02 00:00:00;BALIK;ISKORPIT (DENİZ);KG;2.0;40.0
2021-02-02 00:00:00;BALIK;SARDALYA (DENİZ);KG;10.0;25.0
2021-02-02 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;2.0
2021-02-02 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;160.0
2021-02-02 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;45.0;100.0
2021-02-02 00:00:00;BALIK;JAPON HAMSİ;KG;9.17;9.17
2021-02-02 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;20.83
2021-02-02 00:00:00;BALIK;KÖPEK (DENİZ);KG;12.0;15.0
2021-02-02 00:00:00;BALIK;SİNARİT (DENİZ);KG;20.0;180.0
2021-02-02 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;40.0;90.0
2021-02-02 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.5;9.8
2021-02-02 00:00:00;BALIK;PİSİ ( DENİZ );KG;100.0;120.0
2021-02-02 00:00:00;BALIK;SÜBYE (DENİZ);KG;25.0;30.0
2021-02-02 00:00:00;BALIK;TIRSI (DENİZ);KG;9.17;18.33
2021-02-03 00:00:00;BALIK;HANOS ( DENİZ );KG;2.0;5.0
2021-02-03 00:00:00;BALIK;YABANİ KALAMAR;KG;4.0;25.0
2021-02-03 00:00:00;BALIK;VATOZ (DENİZ);KG;3.0;3.0
2021-02-03 00:00:00;BALIK;SARDALYA (DENİZ);KG;5.0;20.97
2021-02-03 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;9.0
2021-02-03 00:00:00;BALIK;LEVREK (DENİZ);KG;50.0;100.0
2021-02-03 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.5;5.0
2021-02-03 00:00:00;İTHAL (DONUK);DONUK(KALAMAR);KG;80.0;80.0
2021-02-03 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;18.0
2021-02-03 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;6.67;47.5
2021-02-03 00:00:00;BALIK;DONUK HAMSİ;KG;8.33;8.33
2021-02-03 00:00:00;İTHAL (DONUK);MEZGİT;KG;4.0;25.0
2021-02-03 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;3.33;5.83
2021-02-03 00:00:00;BALIK;KEFAL (DENİZ);KG;4.17;81.82
2021-02-03 00:00:00;BALIK;MİDYE DONUK;KG;30.0;30.0
2021-02-03 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;25.0;25.0
2021-02-03 00:00:00;BALIK;KEREVİT ( DENİZ );KG;2.0;2.0
2021-02-03 00:00:00;BALIK;PALASKA(DENİZ);KG;4.0;5.0
2021-02-03 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;54.0;55.0
2021-02-03 00:00:00;BALIK;TURNA (DENİZ);KG;20.0;20.0
2021-02-03 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;200.0;200.0
2021-02-03 00:00:00;BALIK;ÇUÇUNA;KG;3.0;3.0
2021-02-03 00:00:00;BALIK;HAMSI (DENİZ);KG;2.5;20.83
2021-02-03 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;150.0
2021-02-03 00:00:00;BALIK;TEKİR(DENİZ);KG;6.0;8.0
2021-02-03 00:00:00;BALIK;KRAÇA ( DENİZ );KG;2.5;35.83
2021-02-03 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;40.0;100.0
2021-02-03 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;5.0;12.0
2021-02-03 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;10.0;67.0
2021-02-03 00:00:00;BALIK;AKYA (DENİZ);KG;60.0;70.0
2021-02-03 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;5.0;8.0
2021-02-03 00:00:00;BALIK;KAMİT(DENİZ);KG;12.5;12.5
2021-02-03 00:00:00;BALIK;MIRMIR (DENİZ);KG;25.0;25.0
2021-02-03 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;15.0;30.0
2021-02-03 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;20.0;63.0
2021-02-03 00:00:00;BALIK;GRANYOZ (DENİZ);KG;21.0;34.0
2021-02-03 00:00:00;BALIK;LAHOZ (DENİZ);KG;130.0;150.0
2021-02-03 00:00:00;TATLI SU;YILAN ( TATLI );KG;25.0;25.0
2021-02-03 00:00:00;BALIK;LOKUM(DENİZ);KG;15.0;15.0
2021-02-03 00:00:00;BALIK;USKUMRU (DENİZ);KG;6.0;72.0
2021-02-03 00:00:00;BALIK;DIL;KG;20.0;150.0
2021-02-03 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;4.0;90.0
2021-02-03 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;50.0
2021-02-03 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;180.0
2021-02-03 00:00:00;BALIK;LİDAKİ (DENİZ);KG;5.0;40.0
2021-02-03 00:00:00;BALIK;KOLYOZ (DENİZ);KG;4.17;25.0
2021-02-03 00:00:00;BALIK;SÜBYE (DENİZ);KG;28.0;30.0
2021-02-03 00:00:00;BALIK;ÇIPURA (DENİZ);KG;45.0;80.0
2021-02-03 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;15.0;15.0
2021-02-03 00:00:00;BALIK;TOMBIK(DENİZ);KG;8.0;13.0
2021-02-03 00:00:00;BALIK;KILIÇ (DENİZ);KG;35.0;55.0
2021-02-03 00:00:00;BALIK;ZARGANA (DENİZ);KG;5.0;20.0
2021-02-03 00:00:00;BALIK;SİNARİT (DENİZ);KG;30.0;170.0
2021-02-03 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;20.0;100.0
2021-02-03 00:00:00;BALIK;KÖPEK (DENİZ);KG;4.0;20.0
2021-02-03 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;10.0
2021-02-03 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;10.0;44.0
2021-02-03 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.0;8.0
2021-02-03 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;20.83
2021-02-03 00:00:00;BALIK;KALAMAR (DENİZ);KG;60.0;120.0
2021-02-03 00:00:00;BALIK;KARİDES (DENİZ);KG;70.0;150.0
2021-02-03 00:00:00;BALIK;FENER (DENİZ);KG;7.0;40.0
2021-02-03 00:00:00;TATLI SU;SOMON ( TATLI );KG;25.0;30.0
2021-02-03 00:00:00;BALIK;ISKORPIT (DENİZ);KG;3.5;100.0
2021-02-03 00:00:00;BALIK;KOFANA ( DENİZ );KG;100.0;100.0
2021-02-03 00:00:00;BALIK;TIRSI (DENİZ);KG;6.67;16.67
2021-02-04 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;60.0
2021-02-04 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;30.0
2021-02-04 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;50.0;54.0
2021-02-04 00:00:00;BALIK;TURNA (DENİZ);KG;6.0;38.0
2021-02-04 00:00:00;BALIK;KOLORİT(DENİZ);KG;10.0;12.5
2021-02-04 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;10.0;11.0
2021-02-04 00:00:00;BALIK;YENGEÇ (DENİZ);KG;20.0;20.0
2021-02-04 00:00:00;BALIK;TOMBIK(DENİZ);KG;9.0;12.0
2021-02-04 00:00:00;BALIK;IZMARIT (DENİZ);KG;5.0;9.5
2021-02-04 00:00:00;TATLI SU;YILAN ( TATLI );KG;20.0;25.0
2021-02-04 00:00:00;BALIK;FENER (DENİZ);KG;3.0;40.0
2021-02-04 00:00:00;BALIK;LAHOZ (DENİZ);KG;130.0;150.0
2021-02-04 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;20.0;20.0
2021-02-04 00:00:00;BALIK;USKUMRU (DENİZ);KG;10.0;70.0
2021-02-04 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;30.0;31.25
2021-02-04 00:00:00;BALIK;LEVREK (DENİZ);KG;50.0;90.0
2021-02-04 00:00:00;BALIK;KÖPEK (DENİZ);KG;4.0;15.0
2021-02-04 00:00:00;BALIK;MIRMIR (DENİZ);KG;4.0;50.0
2021-02-04 00:00:00;BALIK;ZARGANA (DENİZ);KG;5.0;40.0
2021-02-04 00:00:00;TATLI SU;YAYIN ( TATLI );KG;25.0;25.0
2021-02-04 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;1.0;100.0
2021-02-04 00:00:00;BALIK;KOLYOZ (DENİZ);KG;3.33;25.0
2021-02-04 00:00:00;BALIK;KEREVİT ( DENİZ );KG;2.0;6.0
2021-02-04 00:00:00;BALIK;SARGOZ(DENİZ);KG;9.0;50.0
2021-02-04 00:00:00;BALIK;GRANYOZ (DENİZ);KG;20.0;50.0
2021-02-04 00:00:00;BALIK;HAMSI (DENİZ);KG;2.08;35.0
2021-02-04 00:00:00;BALIK;LÜFER(İRİ BOY);KG;70.0;100.0
2021-02-04 00:00:00;BALIK;LOKUM(DENİZ);KG;12.0;15.0
2021-02-04 00:00:00;BALIK;MELANUR (DENİZ);KG;15.0;34.0
2021-02-04 00:00:00;BALIK;AKYA (DENİZ);KG;27.5;35.0
2021-02-04 00:00:00;BALIK;ÇIPURA (DENİZ);KG;60.0;70.0
2021-02-04 00:00:00;BALIK;TRANÇA (DENİZ);KG;140.0;200.0
2021-02-04 00:00:00;BALIK;JAPON HAMSİ;KG;10.0;10.0
2021-02-04 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;30.0;30.0
2021-02-04 00:00:00;BALIK;SÜBYE (DENİZ);KG;11.0;30.0
2021-02-04 00:00:00;BALIK;LÜFER ( DENİZ);KG;80.0;150.0
2021-02-04 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;25.0;25.0
2021-02-04 00:00:00;BALIK;LİDAKİ (DENİZ);KG;3.0;50.0
2021-02-04 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;15.0;55.0
2021-02-04 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;35.0
2021-02-04 00:00:00;TATLI SU;SAZAN ( TATLI );KG;11.0;25.0
2021-02-04 00:00:00;BALIK;ISKORPIT (DENİZ);KG;3.0;110.0
2021-02-04 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;5.0;41.67
2021-02-04 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.0;50.0
2021-02-04 00:00:00;BALIK;KRAÇA ( DENİZ );KG;12.5;29.17
2021-02-04 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;2.5;6.25
2021-02-04 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;4.0;7.0
2021-02-04 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;30.0
2021-02-04 00:00:00;BALIK;SOKKAN(DENİZ);KG;15.0;25.0
2021-02-04 00:00:00;BALIK;KILIÇ (DENİZ);KG;35.0;60.0
2021-02-04 00:00:00;BALIK;TEKİR(DENİZ);KG;8.0;8.0
2021-02-04 00:00:00;BALIK;VATOZ (DENİZ);KG;2.0;2.0
2021-02-04 00:00:00;BALIK;MASKO DENİZ;KG;10.0;15.0
2021-02-04 00:00:00;BALIK;KALAMAR (DENİZ);KG;80.0;130.0
2021-02-04 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;9.0
2021-02-04 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;22.5
2021-02-04 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;20.0
2021-02-04 00:00:00;İTHAL (DONUK);MEZGİT;KG;5.0;22.0
2021-02-04 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;170.0
2021-02-04 00:00:00;BALIK;DONUK HAMSİ;KG;6.67;10.0
2021-02-04 00:00:00;BALIK;AHTOPOT (DENİZ);KG;20.0;55.0
2021-02-04 00:00:00;BALIK;SARDALYA (DENİZ);KG;2.5;15.0
2021-02-04 00:00:00;İTHAL (DONUK);ITHAL USKUMRU(DONUK);KG;16.5;17.5
2021-02-04 00:00:00;İTHAL (DONUK);DONUK(KALAMAR);KG;65.0;65.0
2021-02-04 00:00:00;BALIK;KOFANA ( DENİZ );KG;100.0;130.0
2021-02-04 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;40.0;100.0
2021-02-04 00:00:00;BALIK;PİSİ ( DENİZ );KG;70.0;80.0
2021-02-04 00:00:00;BALIK;HANOS ( DENİZ );KG;2.0;5.0
2021-02-04 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;4.0;9.0
2021-02-04 00:00:00;BALIK;TIRSI (DENİZ);KG;7.5;17.08
2021-02-04 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;18.0
2021-02-04 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;150.0;300.0
2021-02-04 00:00:00;BALIK;SİNARİT (DENİZ);KG;140.0;170.0
2021-02-04 00:00:00;BALIK;DIL;KG;10.0;160.0
2021-02-04 00:00:00;BALIK;KARİDES (DENİZ);KG;80.0;170.0
2021-02-04 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;15.0;73.0
2021-02-04 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;48.0
2021-02-04 00:00:00;BALIK;YABANİ KALAMAR;KG;6.0;25.0
2021-02-04 00:00:00;BALIK;BARBUN(KAYA);KG;60.0;170.0
2021-02-05 00:00:00;BALIK;USKUMRU (DENİZ);KG;7.0;65.0
2021-02-05 00:00:00;BALIK;GRANYOZ (DENİZ);KG;20.0;50.0
2021-02-05 00:00:00;BALIK;TOMBIK(DENİZ);KG;9.0;10.0
2021-02-05 00:00:00;BALIK;SARGOZ(DENİZ);KG;6.0;60.0
2021-02-05 00:00:00;TATLI SU;SOMON ( TATLI );KG;35.0;40.0
2021-02-05 00:00:00;BALIK;DIL;KG;30.0;160.0
2021-02-05 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.0;15.0
2021-02-05 00:00:00;BALIK;KARİDES (DENİZ);KG;38.0;150.0
2021-02-05 00:00:00;BALIK;SOKKAN(DENİZ);KG;15.0;15.0
2021-02-05 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;2.0;9.0
2021-02-05 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;180.0
2021-02-05 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;3.0;16.0
2021-02-05 00:00:00;BALIK;KAMİT(DENİZ);KG;4.17;11.67
2021-02-05 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;50.0;55.0
2021-02-05 00:00:00;BALIK;KOLYOZ (DENİZ);KG;2.5;18.0
2021-02-05 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.5;18.0
2021-02-05 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;40.0;100.0
2021-02-05 00:00:00;BALIK;SARPA (DENİZ);KG;3.5;18.0
2021-02-05 00:00:00;BALIK;MINEKOP (DENİZ);KG;7.0;40.0
2021-02-05 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;100.0;350.0
2021-02-05 00:00:00;BALIK;KÖPEK (DENİZ);KG;10.0;12.0
2021-02-05 00:00:00;BALIK;TRANÇA (DENİZ);KG;150.0;200.0
2021-02-05 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;20.0;43.0
2021-02-05 00:00:00;BALIK;YENGEÇ (DENİZ);KG;25.0;25.0
2021-02-05 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;20.0;50.0
2021-02-05 00:00:00;BALIK;PALASKA(DENİZ);KG;3.0;3.0
2021-02-05 00:00:00;BALIK;LAHOZ (DENİZ);KG;110.0;150.0
2021-02-05 00:00:00;BALIK;MASKO DENİZ;KG;10.0;12.0
2021-02-05 00:00:00;BALIK;LİDAKİ (DENİZ);KG;3.0;50.0
2021-02-05 00:00:00;BALIK;MELANUR (DENİZ);KG;9.0;25.0
2021-02-05 00:00:00;BALIK;AHTOPOT (DENİZ);KG;50.0;60.0
2021-02-05 00:00:00;BALIK;FENER (DENİZ);KG;5.0;40.0
2021-02-05 00:00:00;BALIK;YABANİ KALAMAR;KG;5.0;25.0
2021-02-05 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;3.33;5.83
2021-02-05 00:00:00;BALIK;TURNA (DENİZ);KG;25.0;60.0
2021-02-05 00:00:00;BALIK;ÇIPURA (DENİZ);KG;26.0;80.0
2021-02-05 00:00:00;BALIK;KOLORİT(DENİZ);KG;5.83;10.83
2021-02-05 00:00:00;BALIK;JAPON HAMSİ;KG;11.67;11.67
2021-02-05 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;150.0
2021-02-05 00:00:00;BALIK;SÜBYE (DENİZ);KG;25.0;30.0
2021-02-05 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;6.67;40.0
2021-02-05 00:00:00;BALIK;KRAÇA ( DENİZ );KG;3.33;23.33
2021-02-05 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;21.0;63.0
2021-02-05 00:00:00;BALIK;KILIÇ (DENİZ);KG;35.0;55.0
2021-02-05 00:00:00;BALIK;ZARGANA (DENİZ);KG;7.0;35.0
2021-02-05 00:00:00;BALIK;ÇUÇUNA;KG;3.0;3.0
2021-02-05 00:00:00;BALIK;LEVREK (DENİZ);KG;35.0;100.0
2021-02-05 00:00:00;BALIK;AKYA (DENİZ);KG;30.0;75.0
2021-02-05 00:00:00;BALIK;KOFANA ( DENİZ );KG;130.0;130.0
2021-02-05 00:00:00;TATLI SU;YILAN ( TATLI );KG;8.0;35.0
2021-02-05 00:00:00;BALIK;TIRSI (DENİZ);KG;3.33;12.5
2021-02-05 00:00:00;BALIK;HANOS ( DENİZ );KG;2.0;5.0
2021-02-05 00:00:00;BALIK;PİSİ ( DENİZ );KG;50.0;140.0
2021-02-05 00:00:00;BALIK;KUPEZ (DENİZ);KG;0.83;20.83
2021-02-05 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;100.0
2021-02-05 00:00:00;BALIK;DİL(CANGIDEZ);KG;3.0;25.0
2021-02-05 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;3.0;12.0
2021-02-05 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;12.0;90.0
2021-02-05 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;9.0
2021-02-05 00:00:00;BALIK;SARDALYA (DENİZ);KG;2.08;20.0
2021-02-05 00:00:00;BALIK;HAMSI (DENİZ);KG;2.5;26.67
2021-02-05 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;8.0;20.0
2021-02-05 00:00:00;BALIK;ISPAROZ (DENİZ);KG;3.0;6.0
2021-02-05 00:00:00;BALIK;MIRMIR (DENİZ);KG;6.0;50.0
2021-02-05 00:00:00;İTHAL (DONUK);MEZGİT;KG;5.0;20.0
2021-02-05 00:00:00;BALIK;VATOZ (DENİZ);KG;2.0;3.0
2021-02-05 00:00:00;BALIK;LÜFER(İRİ BOY);KG;100.0;160.0
2021-02-05 00:00:00;BALIK;SİNARİT (DENİZ);KG;60.0;160.0
2021-02-05 00:00:00;BALIK;ISKORPIT (DENİZ);KG;3.0;120.0
2021-02-05 00:00:00;BALIK;KALKAN (DENİZ);KG;85.0;200.0
2021-02-05 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;35.0
2021-02-05 00:00:00;BALIK;KALAMAR (DENİZ);KG;50.0;120.0
2021-02-05 00:00:00;TATLI SU;SAZAN ( TATLI );KG;15.0;15.0
2021-02-05 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;18.0;30.0
2021-02-05 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;2.0;100.0
2021-02-05 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;9.0
2021-02-05 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;20.0;20.0
2021-02-05 00:00:00;BALIK;KEREVİT ( DENİZ );KG;3.0;30.0
2021-02-07 00:00:00;BALIK;MEZGİT (DENİZ);KG;4.0;17.0
2021-02-07 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;8.0
2021-02-07 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;5.0;100.0
2021-02-07 00:00:00;BALIK;FENER (DENİZ);KG;5.0;35.0
2021-02-07 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;16.0;40.0
2021-02-07 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.0;8.0
2021-02-07 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;1.0;100.0
2021-02-07 00:00:00;BALIK;TURNA (DENİZ);KG;35.0;65.0
2021-02-07 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;150.0;350.0
2021-02-07 00:00:00;BALIK;LOKUM(DENİZ);KG;12.0;12.0
2021-02-07 00:00:00;BALIK;LAHOZ (DENİZ);KG;120.0;130.0
2021-02-07 00:00:00;BALIK;LÜFER ( DENİZ);KG;130.0;130.0
2021-02-07 00:00:00;BALIK;KRAÇA ( DENİZ );KG;1.67;29.17
2021-02-07 00:00:00;BALIK;GRANYOZ (DENİZ);KG;30.0;50.0
2021-02-07 00:00:00;BALIK;BARBUN (TEKİR);KG;3.5;150.0
2021-02-07 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;2.0;30.0
2021-02-07 00:00:00;BALIK;KOLYOZ (DENİZ);KG;2.5;120.0
2021-02-07 00:00:00;İTHAL (DONUK);MEZGİT;KG;4.0;20.0
2021-02-07 00:00:00;BALIK;ISPAROZ (DENİZ);KG;1.5;6.5
2021-02-07 00:00:00;BALIK;LÜFER(İRİ BOY);KG;130.0;140.0
2021-02-07 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;6.0;50.0
2021-02-07 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;3.0;9.0
2021-02-07 00:00:00;BALIK;HAMSI (DENİZ);KG;1.67;29.17
2021-02-07 00:00:00;BALIK;KOLORİT(DENİZ);KG;6.67;25.0
2021-02-07 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;8.0;18.0
2021-02-07 00:00:00;BALIK;ISKORPIT (DENİZ);KG;3.0;110.0
2021-02-07 00:00:00;BALIK;KOFANA ( DENİZ );KG;90.0;100.0
2021-02-07 00:00:00;BALIK;JAPON HAMSİ;KG;6.67;12.5
2021-02-07 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;17.0;79.0
2021-02-07 00:00:00;BALIK;BARBUN(KAYA);KG;60.0;150.0
2021-02-07 00:00:00;BALIK;SÜBYE (DENİZ);KG;20.0;30.0
2021-02-07 00:00:00;BALIK;KARİDES (DENİZ);KG;100.0;160.0
2021-02-07 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;2.5;50.0
2021-02-07 00:00:00;BALIK;KUPEZ (DENİZ);KG;0.83;16.67
2021-02-07 00:00:00;BALIK;MASKO DENİZ;KG;8.0;13.0
2021-02-07 00:00:00;BALIK;SİNARİT (DENİZ);KG;80.0;165.0
2021-02-07 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;25.0;40.0
2021-02-07 00:00:00;BALIK;KEREVİT ( DENİZ );KG;2.0;20.0
2021-02-07 00:00:00;BALIK;MINEKOP (DENİZ);KG;5.0;5.0
2021-02-07 00:00:00;BALIK;AKYA (DENİZ);KG;30.0;50.0
2021-02-07 00:00:00;BALIK;PİSİ ( DENİZ );KG;6.0;120.0
2021-02-07 00:00:00;BALIK;TRANÇA (DENİZ);KG;120.0;130.0
2021-02-07 00:00:00;BALIK;SARPA (DENİZ);KG;7.0;13.0
2021-02-07 00:00:00;TATLI SU;SOMON ( TATLI );KG;15.0;15.0
2021-02-07 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;8.0;180.0
2021-02-07 00:00:00;BALIK;AHTOPOT (DENİZ);KG;40.0;55.0
2021-02-07 00:00:00;BALIK;SARDALYA (DENİZ);KG;4.17;13.33
2021-02-07 00:00:00;BALIK;USKUMRU (DENİZ);KG;5.0;60.0
2021-02-07 00:00:00;BALIK;MELANUR (DENİZ);KG;10.0;17.0
2021-02-07 00:00:00;BALIK;HANOS ( DENİZ );KG;2.0;5.0
2021-02-07 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;52.0;53.0
2021-02-07 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;55.0;75.0
2021-02-07 00:00:00;TATLI SU;SAZAN ( TATLI );KG;20.0;25.0
2021-02-07 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;10.0;20.0
2021-02-07 00:00:00;BALIK;DONUK HAMSİ;KG;0.0;8.33
2021-02-07 00:00:00;BALIK;FANGRI (DENİZ);KG;70.0;140.0
2021-02-07 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;25.0;25.0
2021-02-07 00:00:00;BALIK;DIL;KG;25.0;150.0
2021-02-07 00:00:00;BALIK;GELİNCİK(DENİZ);KG;110.0;110.0
2021-02-07 00:00:00;BALIK;ÇIPURA (DENİZ);KG;25.0;70.0
2021-02-07 00:00:00;BALIK;KILIÇ (DENİZ);KG;40.0;60.0
2021-02-07 00:00:00;TATLI SU;YAYIN ( TATLI );KG;35.0;35.0
2021-02-07 00:00:00;BALIK;ZARGANA (DENİZ);KG;5.0;15.0
2021-02-07 00:00:00;BALIK;SOKKAN(DENİZ);KG;18.0;20.0
2021-02-07 00:00:00;BALIK;KÖPEK (DENİZ);KG;10.0;10.0
2021-02-07 00:00:00;BALIK;KEFAL (DENİZ);KG;4.33;22.5
